text,g,frequency
Zakaria,M,124
Agnes,F,123
Ayesha,F,123
Carys,F,123
Citlali,F,123
Jacie,F,123
Jalynn,F,123
Kacey,F,123
Laniya,F,123
Yulissa,F,123
Eliyahu,M,123
Ely,M,123
Ervin,M,123
Laith,M,123
Maddex,M,123
Shamar,M,123
Analeigh,F,122
Johana,F,122
Kacie,F,122
Lorraine,F,122
Luella,F,122
Makiya,F,122
Savanah,F,122
Taleah,F,122
Yvonne,F,122
Aryeh,M,122
Clint,M,122
Courtney,M,122
Dashawn,M,122
Daylen,M,122
Dyland,M,122
Lester,M,122
Mikhail,M,122
Nathen,M,122
Smith,M,122
Wes,M,122
Aislynn,F,121
Brylie,F,121
Brynna,F,121
Camden,F,121
Ester,F,121
Jenni,F,121
Mayah,F,121
Taniya,F,121
Taytum,F,121
Tracy,F,121
Bane,M,121
Dashiell,M,121
Eleazar,M,121
Ever,M,121
Gray,M,121
Ishmael,M,121
Jayven,M,121
Pierson,M,121
Rian,M,121
Rowdy,M,121
Savion,M,121
Araya,F,120
Brandy,F,120
Elinor,F,120
Everlee,F,120
Gillian,F,120
Janyla,F,120
Jaycie,F,120
Justine,F,120
Kalina,F,120
Kaydance,F,120
Lesley,F,120
Rosalynn,F,120
Sahana,F,120
Denis,M,120
Francesco,M,120
Jakari,M,120
Kamarion,M,120
Kenyon,M,120
Myron,M,120
Akshara,F,119
Darby,F,119
Davina,F,119
Kalli,F,119
Kenzley,F,119
Loretta,F,119
Lourdes,F,119
Raleigh,F,119
Serafina,F,119
Ansh,M,119
Atreyu,M,119
Carmello,M,119
Dandre,M,119
Jad,M,119
Kasey,M,119
Maximillian,M,119
Ramsey,M,119
Ruger,M,119
Sammy,M,119
Adina,F,118
Aubry,F,118
Faigy,F,118
Florence,F,118
Liya,F,118
Navya,F,118
Roxana,F,118
Vayda,F,118
Braedyn,M,118
Demarion,M,118
Grayden,M,118
Kruz,M,118
Ameerah,F,117
Carmela,F,117
Ida,F,117
Inara,F,117
Kamilla,F,117
Margo,F,117
Nikki,F,117
Paizley,F,117
Saphira,F,117
Benito,M,117
Javen,M,117
Jaydin,M,117
Tzvi,M,117
Wiley,M,117
Aaleyah,F,116
Aleksandra,F,116
Aspyn,F,116
Brissa,F,116
Destini,F,116
Jianna,F,116
Karolina,F,116
Katia,F,116
Melia,F,116
Prisha,F,116
Shyann,F,116
Xochitl,F,116
Zuleyka,F,116
Alaric,M,116
Freddie,M,116
Jordon,M,116
Kadin,M,116
Lonnie,M,116
Maddix,M,116
Nazir,M,116
Rigoberto,M,116
Terence,M,116
Aleyna,F,115
Analee,F,115
Ariela,F,115
Charlene,F,115
Elliette,F,115
Georgina,F,115
Jazmyne,F,115
Karmyn,F,115
Klara,F,115
Laina,F,115
Ria,F,115
Bode,M,115
Emil,M,115
Hussein,M,115
Jamarcus,M,115
Johnnie,M,115
Keshawn,M,115
Korey,M,115
Adalie,F,114
Aleyah,F,114
Audrie,F,114
Blanca,F,114
Brinlee,F,114
Cosette,F,114
Emalee,F,114
Jiya,F,114
Kamdyn,F,114
Karoline,F,114
Layan,F,114
Liza,F,114
Lori,F,114
Marcela,F,114
Mona,F,114
Ruthie,F,114
Abdul,M,114
Arman,M,114
Beck,M,114
Brently,M,114
Brixton,M,114
Cecil,M,114
Deion,M,114
Dev,M,114
Eamon,M,114
Efren,M,114
Josias,M,114
Keelan,M,114
Kiran,M,114
Koby,M,114
Lenny,M,114
Leyton,M,114
Palmer,M,114
Tristyn,M,114
Anaiah,F,113
Candice,F,113
Deasia,F,113
Emry,F,113
Estefania,F,113
Felicia,F,113
Finnley,F,113
Ivey,F,113
Journie,F,113
Kari,F,113
Kenzlee,F,113
Keren,F,113
Presleigh,F,113
Shay,F,113
Abdullahi,M,113
Demari,M,113
Dewayne,M,113
Keoni,M,113
Nate,M,113
Noble,M,113
Reilly,M,113
Veer,M,113
Afton,F,112
Aiza,F,112
Anissa,F,112
Arabelle,F,112
Emmaleigh,F,112
Jaslynn,F,112
Kenadee,F,112
Kerrigan,F,112
Lilli,F,112
Magaly,F,112
Tahiry,F,112
Hyrum,M,112
Kirk,M,112
Koa,M,112
Malakhi,M,112
Zaidyn,M,112
Avril,F,111
Dianna,F,111
Estefany,F,111
Ever,F,111
Janely,F,111
Noelani,F,111
Tatianna,F,111
Axl,M,111
Darion,M,111
Hagen,M,111
Jan,M,111
Kallen,M,111
Oren,M,111
Vernon,M,111
Westyn,M,111
Yariel,M,111
Adaleigh,F,110
Billie,F,110
Carrington,F,110
Dasia,F,110
Emoni,F,110
Fabiola,F,110
Melisa,F,110
Oaklee,F,110
Priscila,F,110
Rocio,F,110
Sonja,F,110
Trisha,F,110
Ammar,M,110
Blayne,M,110
Chaz,M,110
Clifton,M,110
Giuseppe,M,110
Jenson,M,110
Karsyn,M,110
Lian,M,110
Markel,M,110
Meir,M,110
Monroe,M,110
Nikola,M,110
Adalina,F,109
Aleeyah,F,109
Annalynn,F,109
Ashly,F,109
Dasha,F,109
Devin,F,109
Diane,F,109
Giulia,F,109
Jaci,F,109
Jacklyn,F,109
Kalynn,F,109
Katharine,F,109
Lupita,F,109
Mari,F,109
Merida,F,109
Rylin,F,109
Sheyla,F,109
Stormy,F,109
Tanvi,F,109
Adin,M,109
Caius,M,109
Carver,M,109
Jasen,M,109
Lazarus,M,109
Noam,M,109
Truett,M,109
Yoel,M,109
Alyanna,F,108
Baila,F,108
Briar,F,108
Hafsa,F,108
Khloee,F,108
Kirra,F,108
May,F,108
Milly,F,108
Monique,F,108
Nikita,F,108
Novalee,F,108
Tamar,F,108
Veronika,F,108
Waverly,F,108
Benedict,M,108
Carsten,M,108
Carsyn,M,108
Donnie,M,108
Duane,M,108
Izaak,M,108
Javian,M,108
Jayvon,M,108
Jencarlos,M,108
Josef,M,108
Keanu,M,108
Kyden,M,108
Rome,M,108
Tariq,M,108
Amberly,F,107
Austin,F,107
Cooper,F,107
Khadijah,F,107
Lyrik,F,107
Nila,F,107
Niyah,F,107
Raeleigh,F,107
Taya,F,107
Zaina,F,107
Braxten,M,107
Bryton,M,107
Darrius,M,107
Gian,M,107
Jaysen,M,107
Miguelangel,M,107
Paris,M,107
Tyce,M,107
Ayvah,F,106
Danae,F,106
Emeri,F,106
Jeanette,F,106
Kaliah,F,106
Lakyn,F,106
Leyna,F,106
Lux,F,106
Meagan,F,106
Milla,F,106
Rhiannon,F,106
Winnie,F,106
Aaryan,M,106
Canyon,M,106
Donavan,M,106
Eder,M,106
Hiram,M,106
Massimo,M,106
Nestor,M,106
Zakary,M,106
Aadya,F,105
Adalia,F,105
Aila,F,105
Angely,F,105
Arwen,F,105
Asiya,F,105
Braylin,F,105
Brystol,F,105
Calleigh,F,105
Ebony,F,105
Jaslene,F,105
Leann,F,105
Leanne,F,105
Mindy,F,105
Yasmeen,F,105
Yolanda,F,105
Athan,M,105
Braedon,M,105
Braxtyn,M,105
Johnpaul,M,105
Lazaro,M,105
Rickey,M,105
Shea,M,105
Tyshawn,M,105
Alyana,F,104
Constance,F,104
Gentry,F,104
Jailynn,F,104
Mayte,F,104
Natali,F,104
Rochel,F,104
Sana,F,104
Star,F,104
Tayler,F,104
Alexandre,M,104
Avrohom,M,104
Forest,M,104
Geoffrey,M,104
Markell,M,104
Masyn,M,104
Aislinn,F,103
Daniyah,F,103
Evan,F,103
Gitty,F,103
Halo,F,103
Loren,F,103
Moira,F,103
Montana,F,103
Reilly,F,103
Ryder,F,103
Brantly,M,103
Kelly,M,103
Murphy,M,103
Ameera,F,102
Amilia,F,102
Berenice,F,102
Cailey,F,102
Charis,F,102
Cienna,F,102
Kelis,F,102
Khalia,F,102
Nechama,F,102
Zaynab,F,102
Zoee,F,102
Barry,M,102
Chayce,M,102
Dovid,M,102
Faris,M,102
Glen,M,102
Jadyn,M,102
Kollin,M,102
Wesson,M,102
Alexandrea,F,101
Alize,F,101
Althea,F,101
Ayden,F,101
Brook,F,101
Janelly,F,101
Janna,F,101
Juanita,F,101
Kiya,F,101
Lexy,F,101
Marceline,F,101
Mazie,F,101
Olyvia,F,101
Saydee,F,101
Vianney,F,101
Yael,F,101
Zaida,F,101
Zella,F,101
Ansel,M,101
Bronx,M,101
Coltin,M,101
Dakari,M,101
Damoni,M,101
Fred,M,101
Hoyt,M,101
Osiris,M,101
Syncere,M,101
Yakov,M,101
Zakariya,M,101
Alyna,F,100
Avary,F,100
Calli,F,100
Cielo,F,100
Haidyn,F,100
Janeth,F,100
Kristine,F,100
Marlena,F,100
Melani,F,100
Shaniyah,F,100
Zola,F,100
Canon,M,100
Caysen,M,100
Jakoby,M,100
Karsten,M,100
Patricio,M,100
