text,g,frequency
Anessa,F,126
Avianna,F,126
Chyanne,F,126
Danya,F,126
Desire,F,126
Emmaline,F,126
Leela,F,126
Louisa,F,126
Rain,F,126
Raya,F,126
Chace,M,126
Don,M,126
Evin,M,126
Gregorio,M,126
Joseluis,M,126
Kooper,M,126
Aanya,F,125
Addysen,F,125
Aleksandra,F,125
Caelyn,F,125
Cameryn,F,125
Destany,F,125
Jaydin,F,125
Kaylani,F,125
Rania,F,125
Shaina,F,125
Avraham,M,125
Broden,M,125
Darrin,M,125
Karsten,M,125
Kentrell,M,125
Kory,M,125
Lars,M,125
Alea,F,124
Aurelia,F,124
Emmaleigh,F,124
Ilana,F,124
Petra,F,124
Tanvi,F,124
Yadhira,F,124
Abdul,M,124
Bodhi,M,124
Colter,M,124
Donavin,M,124
Dylon,M,124
Jaidon,M,124
Kenton,M,124
Kirk,M,124
Lachlan,M,124
Rick,M,124
Ariadna,F,123
Dafne,F,123
Deisy,F,123
Ellianna,F,123
Georgina,F,123
Kora,F,123
Mariel,F,123
Raniyah,F,123
Brant,M,123
Hyrum,M,123
Kye,M,123
Tayden,M,123
Adrianne,F,122
Ani,F,122
Chelsie,F,122
Dawn,F,122
Lisbeth,F,122
Markayla,F,122
Mindy,F,122
Myleigh,F,122
Tammy,F,122
Gabe,M,122
Neel,M,122
Pierson,M,122
Tayshawn,M,122
Tylor,M,122
Tyron,M,122
Aislinn,F,121
Anaiah,F,121
Analisa,F,121
Andi,F,121
Faye,F,121
Kaylea,F,121
Lisette,F,121
Malina,F,121
Remi,F,121
Saray,F,121
Shira,F,121
Suzanne,F,121
Tyasia,F,121
Xitlaly,F,121
Ammon,M,121
Damarcus,M,121
Dayne,M,121
Jadin,M,121
Jaedon,M,121
Javonte,M,121
Juanpablo,M,121
Alessa,F,120
Anaiya,F,120
Anayah,F,120
Debra,F,120
Kalani,F,120
Keilani,F,120
Keren,F,120
Lani,F,120
Stormy,F,120
Wynter,F,120
Clint,M,120
Hasan,M,120
Jesiah,M,120
Ken,M,120
Candy,F,119
Carmela,F,119
Daniya,F,119
Janell,F,119
Kaidence,F,119
Kamilah,F,119
Maranda,F,119
Mischa,F,119
Preslee,F,119
Sheridan,F,119
Jackie,M,119
Karim,M,119
Paolo,M,119
Ramses,M,119
Zev,M,119
Ailani,F,118
Alisson,F,118
Angelie,F,118
Ayesha,F,118
Cate,F,118
Farah,F,118
Hollie,F,118
Leeann,F,118
Makaela,F,118
Nellie,F,118
Sanjana,F,118
Shauna,F,118
Veronika,F,118
Brighton,M,118
Genaro,M,118
Ilan,M,118
Jahir,M,118
Jamaal,M,118
Jomar,M,118
Joziah,M,118
Kristofer,M,118
Luc,M,118
Mykel,M,118
Obed,M,118
Stephon,M,118
Sutton,M,118
Syncere,M,118
Amarie,F,117
Iman,F,117
Jesse,F,117
Joscelyn,F,117
Klarissa,F,117
Leyna,F,117
Mallorie,F,117
Nakayla,F,117
Symone,F,117
Taliah,F,117
Yocelin,F,117
Daylen,M,117
Demario,M,117
Donavon,M,117
Trae,M,117
Arionna,F,116
Charleigh,F,116
Elliott,F,116
Jaslynn,F,116
Jiselle,F,116
Jolee,F,116
Magnolia,F,116
Sana,F,116
Valencia,F,116
Zuleyka,F,116
Kayleb,M,116
Lyndon,M,116
Neal,M,116
Travion,M,116
Tre,M,116
Audrie,F,115
Bryce,F,115
Charisma,F,115
Evan,F,115
Jaquelyn,F,115
Joceline,F,115
Keyana,F,115
Rayanna,F,115
Sloan,F,115
Chevy,M,115
Eleazar,M,115
Everardo,M,115
Freddie,M,115
Gus,M,115
Hans,M,115
Hiram,M,115
Isael,M,115
Ishmael,M,115
Isreal,M,115
Lester,M,115
Raheem,M,115
Royal,M,115
Yasir,M,115
Zaden,M,115
Alysha,F,114
Baileigh,F,114
Dayra,F,114
Gracee,F,114
Harmoni,F,114
Janna,F,114
Jena,F,114
Marjorie,F,114
Shaniah,F,114
Shanna,F,114
Shanya,F,114
Shylah,F,114
Ayush,M,114
Deanthony,M,114
Ladarius,M,114
Laron,M,114
Leeland,M,114
Masen,M,114
Meir,M,114
Om,M,114
Tavian,M,114
Zyaire,M,114
Amie,F,113
Breanne,F,113
Haileigh,F,113
Katlynn,F,113
Kaylan,F,113
Keasia,F,113
Marion,F,113
Rhyan,F,113
Rosalyn,F,113
Tatiyana,F,113
Yessica,F,113
Aarush,M,113
Adyn,M,113
Cy,M,113
Hernan,M,113
Javin,M,113
Marko,M,113
Anai,F,112
Ariyah,F,112
Austyn,F,112
Avary,F,112
Brooklynne,F,112
Giulia,F,112
Journee,F,112
Moira,F,112
Semaj,F,112
Emil,M,112
Jeremias,M,112
Tayshaun,M,112
Tristyn,M,112
Amaria,F,111
Cordelia,F,111
Ellis,F,111
Elora,F,111
Kameryn,F,111
Kloey,F,111
Malorie,F,111
Olga,F,111
Zaida,F,111
Achilles,M,111
Ansh,M,111
Blayne,M,111
Carmello,M,111
Cecil,M,111
Chauncey,M,111
Ira,M,111
Jaleel,M,111
Jimmie,M,111
Karon,M,111
Keion,M,111
Otis,M,111
Zeke,M,111
Flora,F,110
Isobel,F,110
Kenadi,F,110
Meaghan,F,110
Ysabella,F,110
Adriano,M,110
Desean,M,110
Giuseppe,M,110
Kannon,M,110
Kylen,M,110
Lebron,M,110
Lonnie,M,110
Alecia,F,109
Audree,F,109
Cinthia,F,109
Connie,F,109
Freya,F,109
Gianni,F,109
Graci,F,109
Jessalyn,F,109
Kyrah,F,109
Lexis,F,109
Lillyann,F,109
Makala,F,109
Marisela,F,109
Scarlette,F,109
Serina,F,109
Abhinav,M,109
Bret,M,109
Channing,M,109
Chayse,M,109
Deondre,M,109
Favian,M,109
Izaak,M,109
Javeon,M,109
Landry,M,109
Morris,M,109
Musa,M,109
Palmer,M,109
Yovani,M,109
Zephaniah,M,109
Abriana,F,108
Alexsandra,F,108
Alliyah,F,108
Betzy,F,108
Cami,F,108
Daira,F,108
Harleigh,F,108
Jadah,F,108
Katalina,F,108
Keanna,F,108
Kennady,F,108
Mariya,F,108
Nikita,F,108
Roxy,F,108
Sabine,F,108
Samarah,F,108
Sanya,F,108
Scout,F,108
Siri,F,108
Stefanie,F,108
Aayan,M,108
Bradly,M,108
Brecken,M,108
Constantine,M,108
Deontae,M,108
Eamon,M,108
Grayden,M,108
Jevon,M,108
Kenji,M,108
Lucio,M,108
Angelia,F,107
Kadyn,F,107
Laina,F,107
Louise,F,107
Lynette,F,107
Mariska,F,107
Michele,F,107
Raniya,F,107
Rena,F,107
Sapphire,F,107
Vienna,F,107
Vivianna,F,107
Deion,M,107
Elan,M,107
Emmitt,M,107
Imanol,M,107
Jaylyn,M,107
Maksim,M,107
Osman,M,107
Trever,M,107
Anyah,F,106
Elysia,F,106
Emmerson,F,106
Esme,F,106
Estelle,F,106
Ileana,F,106
Irma,F,106
Kristal,F,106
Leandra,F,106
Magali,F,106
Marianne,F,106
Mayah,F,106
Monika,F,106
Niyah,F,106
Sayuri,F,106
Tahlia,F,106
Xitlali,F,106
Zoya,F,106
Daren,M,106
Erwin,M,106
Floyd,M,106
Jalil,M,106
Jarell,M,106
Keandre,M,106
Kevyn,M,106
Montrell,M,106
Patricio,M,106
Ramsey,M,106
Rowdy,M,106
Sahil,M,106
Tevin,M,106
Titan,M,106
Akayla,F,105
Arissa,F,105
Billie,F,105
Darla,F,105
Gisel,F,105
Jalyssa,F,105
Kenadee,F,105
Madelin,F,105
Milani,F,105
Remy,F,105
Sonja,F,105
Taleah,F,105
Angus,M,105
Arya,M,105
Darrian,M,105
Demarco,M,105
Hadi,M,105
Teegan,M,105
Theron,M,105
Willem,M,105
Chanelle,F,104
Devorah,F,104
Franchesca,F,104
Josefina,F,104
Keagan,F,104
Kim,F,104
Liza,F,104
Loretta,F,104
Mattison,F,104
Maycee,F,104
Meah,F,104
Olyvia,F,104
Romina,F,104
Vivien,F,104
Ayan,M,104
Daven,M,104
Dev,M,104
Herbert,M,104
Kenan,M,104
Matheus,M,104
Oren,M,104
Rayshawn,M,104
Said,M,104
Yitzchok,M,104
Ari,F,103
Avani,F,103
Bianka,F,103
Blessing,F,103
Britany,F,103
Ciarra,F,103
Dynasty,F,103
Ester,F,103
Haidyn,F,103
Justina,F,103
Kaileigh,F,103
Kennadi,F,103
Kierstin,F,103
Liv,F,103
Mercedez,F,103
Naomy,F,103
Neela,F,103
Preslie,F,103
Quincy,F,103
Zora,F,103
Amani,M,103
Coleton,M,103
Giovany,M,103
Grey,M,103
Javan,M,103
Javien,M,103
Kain,M,103
Rayyan,M,103
Roan,M,103
Tai,M,103
Tavin,M,103
Tyshaun,M,103
Wilfredo,M,103
Arriana,F,102
Carter,F,102
Cori,F,102
Emmie,F,102
Jenesis,F,102
Jesenia,F,102
Joann,F,102
Kaili,F,102
Kaytlin,F,102
Mikaylah,F,102
Naya,F,102
Sequoia,F,102
Anakin,M,102
Cormac,M,102
Edmond,M,102
Eian,M,102
Jacen,M,102
Micaiah,M,102
Osiel,M,102
Tracy,M,102
Viktor,M,102
Yaseen,M,102
Acacia,F,101
Addilyn,F,101
Alonna,F,101
Analicia,F,101
Anushka,F,101
Autum,F,101
Christianna,F,101
Daija,F,101
Daijah,F,101
Davina,F,101
Dejah,F,101
Griselda,F,101
Honey,F,101
Josalyn,F,101
Joselyne,F,101
Lili,F,101
Mattea,F,101
Oriana,F,101
Ahmir,M,101
Ajani,M,101
Avion,M,101
Dave,M,101
Davien,M,101
Ismail,M,101
Jermiah,M,101
Jody,M,101
Karsen,M,101
Keshaun,M,101
Tzvi,M,101
Xzavion,M,101
Adisyn,F,100
Aleyah,F,100
Ameera,F,100
Ashlie,F,100
Brennan,F,100
Catelyn,F,100
Cooper,F,100
Dasha,F,100
Jessi,F,100
Kalista,F,100
Kaydee,F,100
Laela,F,100
Lindy,F,100
Madelyne,F,100
Maylin,F,100
Pyper,F,100
Rosario,F,100
Selma,F,100
Sinai,F,100
Tamiya,F,100
Tyanna,F,100
Valarie,F,100
Viola,F,100
Winnie,F,100
Adair,M,100
Antoni,M,100
Aurelio,M,100
Cal,M,100
Daylon,M,100
Jaquez,M,100
Jaysen,M,100
Jayven,M,100
Kayne,M,100
Khamari,M,100
Korbyn,M,100
Maison,M,100
Marshawn,M,100
