text,g,frequency
Malakhi,M,129
Terence,M,129
Cielo,F,128
Delanie,F,128
Keegan,F,128
Paislee,F,128
Randi,F,128
Sade,F,128
Simran,F,128
Yoselyn,F,128
Ayan,M,128
Azariah,M,128
Bowen,M,128
Jeff,M,128
Jeremias,M,128
Jonatan,M,128
Keandre,M,128
Kollin,M,128
Elora,F,127
Frankie,F,127
Harmonie,F,127
Jamia,F,127
Jayme,F,127
Kalina,F,127
Karime,F,127
Makiah,F,127
Saniah,F,127
Demetri,M,127
Ervin,M,127
Jaheim,M,127
Tye,M,127
Anaiya,F,126
Anushka,F,126
Darla,F,126
Jeanette,F,126
Kiya,F,126
Liza,F,126
Yarel,F,126
Abdul,M,126
Gus,M,126
Hagen,M,126
Heriberto,M,126
Ira,M,126
Jaedon,M,126
Lester,M,126
Raymundo,M,126
Rico,M,126
Stetson,M,126
Austyn,F,125
Brooklynne,F,125
Emmeline,F,125
Freya,F,125
Kamaria,F,125
Kaydance,F,125
Leilany,F,125
Lisbeth,F,125
Mariajose,F,125
Milla,F,125
Nellie,F,125
Norma,F,125
Saphira,F,125
Vicky,F,125
Yvonne,F,125
Amar,M,125
Arnold,M,125
Bodie,M,125
Broden,M,125
Canyon,M,125
Edmund,M,125
Josef,M,125
Magnus,M,125
Nate,M,125
Tzvi,M,125
Adelle,F,124
Adina,F,124
Baylie,F,124
Christa,F,124
Cienna,F,124
Ellis,F,124
Ila,F,124
Julisa,F,124
Lynette,F,124
Makaela,F,124
Rosalinda,F,124
Brighton,M,124
Latrell,M,124
Ramses,M,124
Torin,M,124
Akeelah,F,123
Alexi,F,123
Aysia,F,123
Hattie,F,123
Jiselle,F,123
Malena,F,123
Nayla,F,123
Olyvia,F,123
Sanjana,F,123
Tamya,F,123
Zoya,F,123
Ayush,M,123
Braulio,M,123
Brysen,M,123
Kurtis,M,123
Myron,M,123
Nevin,M,123
Rian,M,123
Rickey,M,123
Brynley,F,122
Cameryn,F,122
Jolee,F,122
Josslyn,F,122
Marjorie,F,122
Shriya,F,122
Benicio,M,122
Bryden,M,122
Colson,M,122
Daquan,M,122
Dyllan,M,122
Izaak,M,122
Jakai,M,122
Juancarlos,M,122
Kent,M,122
Keyshawn,M,122
Osmar,M,122
Royal,M,122
Thatcher,M,122
Adrianne,F,121
Baileigh,F,121
Issabella,F,121
Juanita,F,121
Taylee,F,121
Donnie,M,121
Emir,M,121
Fred,M,121
Harris,M,121
Mauro,M,121
Morris,M,121
Raheem,M,121
Aleksandra,F,120
Ariela,F,120
Avril,F,120
Carrington,F,120
Christy,F,120
Coraline,F,120
Devon,F,120
Gladys,F,120
Jacquelin,F,120
Jessenia,F,120
Kaiden,F,120
Keara,F,120
Lexy,F,120
Martina,F,120
Mindy,F,120
Shianne,F,120
Siri,F,120
Sonja,F,120
Xitlaly,F,120
Yulissa,F,120
Brooklyn,M,120
Duane,M,120
Jet,M,120
Leyton,M,120
Sutton,M,120
Carter,F,119
Halo,F,119
Isadora,F,119
Jalia,F,119
Kaylan,F,119
Milani,F,119
Sahasra,F,119
Sapphire,F,119
Shaylynn,F,119
Taelyn,F,119
Anakin,M,119
Benito,M,119
Diesel,M,119
Glen,M,119
Johnnie,M,119
Marion,M,119
Omarion,M,119
Rashawn,M,119
Treyson,M,119
Viktor,M,119
Zahir,M,119
Aminah,F,118
Araya,F,118
Chloee,F,118
Kaelin,F,118
Kenadee,F,118
Makyla,F,118
Mariel,F,118
Olga,F,118
Rachelle,F,118
Abhinav,M,118
Dylon,M,118
Jaylyn,M,118
Kegan,M,118
Massimo,M,118
Mikhail,M,118
Osman,M,118
Pierson,M,118
Alyna,F,117
Amora,F,117
Brihanna,F,117
Chanelle,F,117
Emmaleigh,F,117
Ivory,F,117
Jamaya,F,117
Lyndsey,F,117
Mylah,F,117
Raniya,F,117
Azael,M,117
Darey,M,117
Dashiell,M,117
Gerson,M,117
Ishmael,M,117
Javien,M,117
Mikael,M,117
Obed,M,117
Talen,M,117
Antoinette,F,116
Davina,F,116
Everly,F,116
Gissel,F,116
Jaila,F,116
Jania,F,116
Kristy,F,116
Kyara,F,116
Maisie,F,116
Raniyah,F,116
Dan,M,116
Devlin,M,116
Foster,M,116
Giovany,M,116
Jameer,M,116
Kiran,M,116
Tiago,M,116
Yitzchok,M,116
Ariadna,F,115
Cailin,F,115
Carmela,F,115
Cate,F,115
Della,F,115
Jianna,F,115
Kennadi,F,115
Mazie,F,115
Shae,F,115
Yasmeen,F,115
Amani,M,115
Amauri,M,115
Deion,M,115
Jarell,M,115
Nikita,M,115
Shia,M,115
Tariq,M,115
Xavi,M,115
Zev,M,115
Angely,F,114
Evalynn,F,114
Karyme,F,114
Kaydee,F,114
Kenadi,F,114
Scarlette,F,114
Viola,F,114
Yajaira,F,114
Carlton,M,114
Kaison,M,114
Karon,M,114
Kaysen,M,114
Kyran,M,114
Musa,M,114
Rayyan,M,114
Shayne,M,114
Stuart,M,114
Syncere,M,114
Vernon,M,114
Yakov,M,114
Aiden,F,113
Jahzara,F,113
Josalyn,F,113
Layne,F,113
Lexis,F,113
Madelin,F,113
Mayrin,F,113
Remington,F,113
Stefany,F,113
Andrei,M,113
Arya,M,113
Dameon,M,113
Darrin,M,113
Isidro,M,113
Joseluis,M,113
Justyn,M,113
Manny,M,113
Shaan,M,113
Tobin,M,113
Tyron,M,113
Uziel,M,113
Vihaan,M,113
Yariel,M,113
Ailani,F,112
Aleyah,F,112
Anyah,F,112
Chyna,F,112
Dawn,F,112
Hollie,F,112
Jovie,F,112
Kadyn,F,112
Katheryn,F,112
Keyonna,F,112
Kiarra,F,112
Leeann,F,112
Rain,F,112
Zaniah,F,112
Damarcus,M,112
Dashaun,M,112
Daylon,M,112
Demari,M,112
Deonte,M,112
Hans,M,112
Lazaro,M,112
Neal,M,112
Patricio,M,112
Sahil,M,112
Unknown,M,112
Yurem,M,112
Blessing,F,111
Chloie,F,111
Egypt,F,111
Judy,F,111
Kaily,F,111
Kamdyn,F,111
Kameron,F,111
Kimani,F,111
Laela,F,111
Angus,M,111
Benton,M,111
Brayson,M,111
Darrion,M,111
Dayne,M,111
Eliyahu,M,111
Hussein,M,111
Isac,M,111
Kirk,M,111
Linus,M,111
Lyndon,M,111
Adria,F,110
Amarie,F,110
August,F,110
Ciera,F,110
Grayson,F,110
Jazleen,F,110
Joanne,F,110
Kyah,F,110
Magaly,F,110
Marion,F,110
Misha,F,110
Rania,F,110
Tallulah,F,110
Ysabella,F,110
Aayan,M,110
Jacorey,M,110
Jaysen,M,110
Jayven,M,110
Josias,M,110
Khristian,M,110
Rogan,M,110
Addelyn,F,109
Addisen,F,109
Analisa,F,109
Angeles,F,109
Aubrielle,F,109
Braylin,F,109
Cecily,F,109
Daniya,F,109
Emelyn,F,109
Emi,F,109
Kaidyn,F,109
Kaylei,F,109
Maleigha,F,109
Moira,F,109
Nala,F,109
Sana,F,109
Shay,F,109
Sydni,F,109
Tristyn,F,109
Zaina,F,109
Avrohom,M,109
Clint,M,109
Deondre,M,109
Gabe,M,109
Jahir,M,109
Kaedyn,M,109
Kain,M,109
Koda,M,109
Maddix,M,109
Nolen,M,109
Teegan,M,109
Westley,M,109
Zephaniah,M,109
Adisyn,F,108
Alonna,F,108
Anessa,F,108
Arlette,F,108
Baila,F,108
Georgina,F,108
Irelynn,F,108
Keilani,F,108
Ramona,F,108
Reanna,F,108
Stefanie,F,108
Valencia,F,108
Ahmir,M,108
Antwon,M,108
Braydin,M,108
Filip,M,108
Graysen,M,108
Kayne,M,108
Khamari,M,108
Louie,M,108
Tavian,M,108
Acacia,F,107
Ani,F,107
Ayesha,F,107
Casandra,F,107
Dafne,F,107
Octavia,F,107
Sania,F,107
Yael,F,107
Cadence,M,107
Daron,M,107
Jacari,M,107
Jahmir,M,107
Trever,M,107
Zakaria,M,107
Zayd,M,107
Abbigale,F,106
Adilyn,F,106
Alessa,F,106
Avalyn,F,106
Calla,F,106
Caylie,F,106
Daniyah,F,106
Delila,F,106
Evan,F,106
Jadelyn,F,106
Jaina,F,106
Janeth,F,106
Jesse,F,106
Jocelin,F,106
Keylee,F,106
Kloie,F,106
Maryah,F,106
Nadya,F,106
Nechama,F,106
Preslie,F,106
Sabine,F,106
Shaina,F,106
Shoshana,F,106
Trinitee,F,106
Adyn,M,106
Canon,M,106
Darin,M,106
Daylin,M,106
Eliel,M,106
Hyrum,M,106
Idris,M,106
Javonte,M,106
Kamdyn,M,106
Mykel,M,106
Rick,M,106
Xavior,M,106
Adaline,F,105
Amaiya,F,105
Chevelle,F,105
Cianna,F,105
Italia,F,105
Jalisa,F,105
Kahlan,F,105
Karely,F,105
Khalia,F,105
Magdalene,F,105
Naya,F,105
Scout,F,105
Whitley,F,105
Demarco,M,105
Floyd,M,105
Gregorio,M,105
Javin,M,105
Kaine,M,105
Marko,M,105
Travion,M,105
Anayeli,F,104
Angelia,F,104
Anisha,F,104
Flora,F,104
Gianni,F,104
Jena,F,104
Joscelyn,F,104
Josey,F,104
Lariah,F,104
Penny,F,104
Samia,F,104
Shamya,F,104
Skylah,F,104
Taylin,F,104
Chayce,M,104
Eleazar,M,104
Ismail,M,104
Jimmie,M,104
Kahlil,M,104
Karsten,M,104
Ken,M,104
Kentrell,M,104
Paolo,M,104
Edna,F,103
Elli,F,103
Elysia,F,103
Eternity,F,103
Honor,F,103
Kaylene,F,103
Kellie,F,103
Kennady,F,103
Misty,F,103
Nyomi,F,103
Samarah,F,103
Sariya,F,103
Violette,F,103
Athan,M,103
Atreyu,M,103
Christofer,M,103
Cormac,M,103
Emmet,M,103
Isael,M,103
Jackie,M,103
Jelani,M,103
Ahtziri,F,102
Audree,F,102
Aven,F,102
Claira,F,102
Dream,F,102
Jalyssa,F,102
Jennah,F,102
Kenlee,F,102
Laina,F,102
Louise,F,102
Mallorie,F,102
Sinai,F,102
Eder,M,102
Henrik,M,102
Izak,M,102
Jaelyn,M,102
Jamaal,M,102
Jayshawn,M,102
Kris,M,102
Maison,M,102
Allegra,F,101
Annemarie,F,101
Ariadne,F,101
Arihanna,F,101
Cambree,F,101
Danya,F,101
Deisy,F,101
Giulia,F,101
Janna,F,101
Jaydah,F,101
Kaileigh,F,101
Ashtyn,M,101
Brant,M,101
Jakobi,M,101
Javan,M,101
Keshaun,M,101
Yaseen,M,101
Amaia,F,100
Arissa,F,100
Briseida,F,100
Britany,F,100
Chandler,F,100
Channing,F,100
Chase,F,100
Connie,F,100
Dora,F,100
Ela,F,100
Greydis,F,100
Jalaya,F,100
Jiya,F,100
Lorraine,F,100
Madelyne,F,100
Mahi,F,100
Malea,F,100
Maliha,F,100
Marlena,F,100
Noelani,F,100
Tierney,F,100
Tierra,F,100
Tyanna,F,100
Vida,F,100
Zaida,F,100
Achilles,M,100
Corbyn,M,100
Geovany,M,100
Imran,M,100
Kemari,M,100
Luc,M,100
Osiel,M,100
