text,g,frequency
Tahj,M,124
Adina,F,123
Annalisa,F,123
Ayesha,F,123
Blaire,F,123
Gitty,F,123
Jasmyn,F,123
Remington,F,123
Achilles,M,123
Lyndon,M,123
Markel,M,123
Nestor,M,123
Anyla,F,122
Ester,F,122
Jaedyn,F,122
Kalina,F,122
Kaniyah,F,122
Kristel,F,122
Skylee,F,122
Triniti,F,122
Diesel,M,122
Fidel,M,122
Garret,M,122
Jaziel,M,122
Jermiah,M,122
Oskar,M,122
Ridge,M,122
Sabastian,M,122
Zev,M,122
Danae,F,121
Flora,F,121
Kenadie,F,121
Leann,F,121
Malina,F,121
Nayla,F,121
Rhianna,F,121
Ryley,F,121
Teegan,F,121
Gian,M,121
Irving,M,121
Jaylan,M,121
Jeremih,M,121
Jeshua,M,121
Marquez,M,121
Tzvi,M,121
Veer,M,121
Aarna,F,120
Araya,F,120
Jackelyn,F,120
Rosalinda,F,120
Alexandre,M,120
Canon,M,120
Donavan,M,120
Efren,M,120
Izaac,M,120
Landan,M,120
Mikhail,M,120
Phineas,M,120
Aleyah,F,119
Avalon,F,119
Beverly,F,119
Calli,F,119
Flor,F,119
Kaileigh,F,119
Kinleigh,F,119
Martina,F,119
Quincy,F,119
Sanvi,F,119
Yolanda,F,119
Ares,M,119
Ismail,M,119
Jakai,M,119
Jariel,M,119
Jaxsen,M,119
Jaysen,M,119
Kase,M,119
Meir,M,119
Miguelangel,M,119
Pierson,M,119
August,F,118
Della,F,118
Juana,F,118
Katlyn,F,118
Kelis,F,118
Nariyah,F,118
Petra,F,118
Yaneli,F,118
Abdirahman,M,118
Barry,M,118
Brandt,M,118
Braxtyn,M,118
Coy,M,118
Jaren,M,118
Chevelle,F,117
Iman,F,117
Ivette,F,117
Jahzara,F,117
Jeanette,F,117
Journi,F,117
Lamya,F,117
Lori,F,117
Pepper,F,117
Rachelle,F,117
Ria,F,117
Rosario,F,117
Brad,M,117
Chayse,M,117
Demario,M,117
Denis,M,117
Eian,M,117
Gus,M,117
Hagen,M,117
Jael,M,117
Koda,M,117
Myron,M,117
Nazir,M,117
Analee,F,116
Ela,F,116
Heavenly,F,116
Jianna,F,116
Kensington,F,116
Lluvia,F,116
Marlen,F,116
Nellie,F,116
Payson,F,116
Rylin,F,116
Valencia,F,116
Coltin,M,116
Dezmond,M,116
Harris,M,116
Jan,M,116
Merrick,M,116
Westley,M,116
Zephaniah,M,116
Egypt,F,115
Grayson,F,115
Jaeda,F,115
Janyla,F,115
Jazlene,F,115
Loren,F,115
Madysen,F,115
Malena,F,115
Marjorie,F,115
Symone,F,115
Xochitl,F,115
Bronx,M,115
Earl,M,115
Khristian,M,115
Maddex,M,115
Vernon,M,115
Zakaria,M,115
Adamari,F,114
Baileigh,F,114
Bryce,F,114
Niyah,F,114
Tahlia,F,114
Zaida,F,114
Zaina,F,114
Abdul,M,114
Alexavier,M,114
Cian,M,114
Gannon,M,114
Geoffrey,M,114
Glen,M,114
Idris,M,114
Jayven,M,114
Korben,M,114
Tavin,M,114
Tavion,M,114
Treyson,M,114
Zahir,M,114
Zamir,M,114
Ameera,F,113
Anayah,F,113
Angelie,F,113
Cayden,F,113
Evelina,F,113
Itzayana,F,113
Jayna,F,113
Lennon,F,113
Lexus,F,113
Maryn,F,113
Sabina,F,113
Yasmeen,F,113
Adler,M,113
Britton,M,113
Broden,M,113
Don,M,113
Hasan,M,113
Jameer,M,113
Karsten,M,113
Kolt,M,113
Marques,M,113
Vivaan,M,113
Alysa,F,112
Ayah,F,112
Baylie,F,112
Brianne,F,112
Cielo,F,112
Janay,F,112
Jasleen,F,112
Journie,F,112
Kaylei,F,112
Kendyll,F,112
Kloey,F,112
Layna,F,112
Maryah,F,112
Prisha,F,112
Shoshana,F,112
Taylee,F,112
Adin,M,112
Arnold,M,112
Caeden,M,112
Clifton,M,112
Ervin,M,112
Keelan,M,112
Kruz,M,112
Lonnie,M,112
Maddix,M,112
Malakhi,M,112
Shayne,M,112
Tiago,M,112
Alasia,F,111
Alea,F,111
Alliyah,F,111
Blessing,F,111
Clover,F,111
Emalyn,F,111
Janaya,F,111
Jaquelin,F,111
Jolee,F,111
Lourdes,F,111
Marion,F,111
Sailor,F,111
Arya,M,111
Braulio,M,111
Deklan,M,111
Edmund,M,111
Henrik,M,111
Kurt,M,111
Rian,M,111
Trae,M,111
Emelyn,F,110
Inara,F,110
Kenadee,F,110
Laken,F,110
Madisen,F,110
Sandy,F,110
Shriya,F,110
Taliah,F,110
Jelani,M,110
Keven,M,110
Mac,M,110
Oziel,M,110
Rashawn,M,110
Alyssia,F,109
Arionna,F,109
Berenice,F,109
Brynleigh,F,109
Jailynn,F,109
Janeth,F,109
Khalia,F,109
Kinzley,F,109
Loralei,F,109
Loretta,F,109
Lynn,F,109
Marcela,F,109
Marianne,F,109
Ophelia,F,109
Rain,F,109
Yulissa,F,109
Zariya,F,109
Zia,F,109
Alexandro,M,109
Amani,M,109
Athan,M,109
Blayne,M,109
Carsyn,M,109
Ira,M,109
Jordy,M,109
Marek,M,109
Nikko,M,109
Rickey,M,109
Aarya,F,108
Adrianne,F,108
Amaria,F,108
Anushka,F,108
Elodie,F,108
Emmerson,F,108
Haidyn,F,108
Imogen,F,108
Kristine,F,108
Melani,F,108
Nechama,F,108
Sonja,F,108
Stormy,F,108
Sydnie,F,108
Tristan,F,108
Vanesa,F,108
Zooey,F,108
Alistair,M,108
Ansh,M,108
Atlas,M,108
Coltyn,M,108
Dan,M,108
Finnley,M,108
Jaedon,M,108
Kelly,M,108
Rome,M,108
Wilmer,M,108
Yakov,M,108
Yoel,M,108
Youssef,M,108
Aislinn,F,107
Amarie,F,107
Brooklynne,F,107
Cooper,F,107
Emalee,F,107
Italia,F,107
Izel,F,107
Jacelyn,F,107
Jazleen,F,107
Jazzlynn,F,107
Lorraine,F,107
Magdalene,F,107
Makaela,F,107
Saphira,F,107
Shaelyn,F,107
Trisha,F,107
Yael,F,107
Arman,M,107
Marko,M,107
Massimo,M,107
Syncere,M,107
Ailani,F,106
Blythe,F,106
Janelly,F,106
Kayle,F,106
Makyla,F,106
Miabella,F,106
Sade,F,106
Tracy,F,106
Abhinav,M,106
Demari,M,106
Emil,M,106
Jakub,M,106
Kalen,M,106
Tariq,M,106
Thor,M,106
Tye,M,106
Alexandrea,F,105
Charis,F,105
Dasha,F,105
Desire,F,105
Devon,F,105
Joseline,F,105
Kamdyn,F,105
Moira,F,105
Raeleigh,F,105
Raine,F,105
Shylah,F,105
Taytum,F,105
Violette,F,105
Aaryan,M,105
Fred,M,105
Kollin,M,105
Micaiah,M,105
Om,M,105
Shaan,M,105
Yasir,M,105
Avarie,F,104
Breana,F,104
Calla,F,104
Carrington,F,104
Cecily,F,104
Devorah,F,104
Edie,F,104
Fatoumata,F,104
Jacie,F,104
Jalyn,F,104
Jubilee,F,104
Khadija,F,104
Kyah,F,104
Leeann,F,104
Malani,F,104
Nyomi,F,104
Amauri,M,104
Daryl,M,104
Donnie,M,104
Gatlin,M,104
Kaedyn,M,104
Latrell,M,104
Ramsey,M,104
Ryden,M,104
Shia,M,104
Allisson,F,103
Ariela,F,103
Briar,F,103
Britton,F,103
Brystol,F,103
Evolet,F,103
Faigy,F,103
Klara,F,103
Lupita,F,103
Mindy,F,103
Norma,F,103
Olyvia,F,103
Siri,F,103
Skylynn,F,103
Taelynn,F,103
Vianey,F,103
Zoee,F,103
Ayush,M,103
Calen,M,103
Heriberto,M,103
Javien,M,103
Masyn,M,103
Ramses,M,103
Raymundo,M,103
Shepherd,M,103
Teegan,M,103
Tylan,M,103
Cienna,F,102
Jaina,F,102
Keilani,F,102
Raylynn,F,102
Rosalee,F,102
Serafina,F,102
Yessenia,F,102
Zofia,F,102
Ahmir,M,102
Antwon,M,102
Canyon,M,102
Carlton,M,102
Darin,M,102
Filip,M,102
Foster,M,102
Hollis,M,102
Jahir,M,102
Jayse,M,102
Jonatan,M,102
Kiran,M,102
Marion,M,102
Taven,M,102
Yariel,M,102
Alyana,F,101
Alycia,F,101
Amaia,F,101
Breanne,F,101
Carmela,F,101
Caylin,F,101
Estefani,F,101
Ezra,F,101
Jamiah,F,101
Jayleigh,F,101
Kaidyn,F,101
Kalynn,F,101
Kameron,F,101
Liza,F,101
Mandy,F,101
Marely,F,101
Saoirse,F,101
Shay,F,101
Trista,F,101
Zaniah,F,101
Braylan,M,101
Deonte,M,101
Kenzo,M,101
Lester,M,101
Murphy,M,101
Robin,M,101
Shannon,M,101
Alexys,F,100
Alysia,F,100
Cailin,F,100
Cambree,F,100
Citlaly,F,100
Evan,F,100
Janely,F,100
Kaily,F,100
Sapphire,F,100
Fredy,M,100
Haden,M,100
Hyrum,M,100
Kaine,M,100
Kashton,M,100
Laith,M,100
Lochlan,M,100
