text,g,frequency
Gizelle,F,123
Jazzlynn,F,123
Kiya,F,123
Taleah,F,123
Athan,M,123
Castiel,M,123
Earl,M,123
Elyjah,M,123
Hasan,M,123
Javen,M,123
Rian,M,123
Zayd,M,123
Adamari,F,122
Agnes,F,122
Analeigh,F,122
Araya,F,122
Cattleya,F,122
Dasha,F,122
Dayanara,F,122
Ezra,F,122
Loretta,F,122
Niya,F,122
Alexandre,M,122
Atreyu,M,122
Beck,M,122
Carsten,M,122
Chaz,M,122
Gus,M,122
Jariel,M,122
Tyshawn,M,122
Blaire,F,121
Deasia,F,121
Diane,F,121
Joselin,F,121
Keren,F,121
Mari,F,121
Petra,F,121
Bailey,M,121
Donavan,M,121
Finnley,M,121
Jaxxon,M,121
Johnpaul,M,121
Kallen,M,121
Massimo,M,121
Allyssa,F,120
Caitlynn,F,120
Calla,F,120
Judy,F,120
Lanie,F,120
Leann,F,120
Rain,F,120
Roxanna,F,120
Roxy,F,120
Vianney,F,120
Demari,M,120
Gaven,M,120
Gray,M,120
Maddix,M,120
Sammy,M,120
Zamir,M,120
Adalie,F,119
Beatriz,F,119
Brook,F,119
Bryana,F,119
Jaycie,F,119
Marcela,F,119
Mariajose,F,119
Meagan,F,119
Nayla,F,119
Tatianna,F,119
Atlas,M,119
Brandt,M,119
Desean,M,119
Dev,M,119
Eian,M,119
Francesco,M,119
Geoffrey,M,119
Juancarlos,M,119
Kiran,M,119
Lenny,M,119
Lyndon,M,119
Masyn,M,119
Syncere,M,119
Anyla,F,118
Aspyn,F,118
Brinlee,F,118
Cailey,F,118
Candice,F,118
Darby,F,118
Destiney,F,118
Emalyn,F,118
Irie,F,118
Jackeline,F,118
Johana,F,118
Karolina,F,118
Kerrigan,F,118
Lexy,F,118
Lluvia,F,118
Tracy,F,118
Zendaya,F,118
Ayan,M,118
Bernardo,M,118
Jacen,M,118
Koa,M,118
Ruger,M,118
Tristyn,M,118
Alliyah,F,117
Annmarie,F,117
Dasia,F,117
Ela,F,117
Giulia,F,117
Janyla,F,117
Kaniyah,F,117
Karmyn,F,117
Ryley,F,117
Symphony,F,117
Yahaira,F,117
Alexandro,M,117
Canon,M,117
Carsyn,M,117
Dezmond,M,117
Greysen,M,117
Jad,M,117
Jullian,M,117
Lucius,M,117
Nazir,M,117
Noble,M,117
Ryden,M,117
Tylan,M,117
Aaralyn,F,116
Ariadne,F,116
Italia,F,116
Loren,F,116
Lupita,F,116
Maryann,F,116
Monique,F,116
Niyah,F,116
Noelani,F,116
Tayler,F,116
Zaira,F,116
Zaya,F,116
Abdul,M,116
Amani,M,116
Brennon,M,116
Chayse,M,116
Creed,M,116
Donnie,M,116
Ismail,M,116
Korben,M,116
Landan,M,116
Sebastien,M,116
Vernon,M,116
Ayden,F,115
Emmaleigh,F,115
Ester,F,115
Evelina,F,115
Haidyn,F,115
Jacklyn,F,115
Kalina,F,115
Malani,F,115
Moira,F,115
Sheyla,F,115
Zoee,F,115
Aamir,M,115
Britton,M,115
Dewayne,M,115
Gatlin,M,115
Guadalupe,M,115
Irving,M,115
Jermiah,M,115
Nestor,M,115
Tariq,M,115
Tiago,M,115
Yaseen,M,115
Zephaniah,M,115
Avarie,F,114
Brystol,F,114
Camden,F,114
Cecily,F,114
Jaci,F,114
Jahzara,F,114
Kamilla,F,114
Sanvi,F,114
Sonja,F,114
Tanvi,F,114
Emil,M,114
Gian,M,114
Jackie,M,114
Jayven,M,114
Kamarion,M,114
Kent,M,114
Lonnie,M,114
Palmer,M,114
Treyson,M,114
Adalia,F,113
Aislinn,F,113
Cayleigh,F,113
Georgina,F,113
Imogen,F,113
Jalayah,F,113
Keegan,F,113
Liyah,F,113
Taniya,F,113
Barry,M,113
Dallin,M,113
Darion,M,113
Myron,M,113
Adleigh,F,112
Ariela,F,112
Braylin,F,112
Brylie,F,112
Chanelle,F,112
Ginger,F,112
Jasmyn,F,112
Jennah,F,112
Nariyah,F,112
Nikita,F,112
Aleeyah,F,111
Anylah,F,111
Chiara,F,111
Kari,F,111
Laken,F,111
Love,F,111
Makiya,F,111
Payson,F,111
Rhyan,F,111
Ria,F,111
Stormy,F,111
Canyon,M,111
Jenson,M,111
Keelan,M,111
Treyton,M,111
Wiley,M,111
Aadhya,F,110
Adina,F,110
Anissa,F,110
Brissa,F,110
Cambrie,F,110
Cianna,F,110
Cielo,F,110
Dianna,F,110
Elli,F,110
Jacelyn,F,110
Jiya,F,110
Ryder,F,110
Skyy,F,110
Bronx,M,110
Clint,M,110
Freddie,M,110
Geovanny,M,110
Grayden,M,110
Hollis,M,110
Jahmir,M,110
Jayse,M,110
Tremaine,M,110
Zaylen,M,110
Aislynn,F,109
Annabeth,F,109
Emelyn,F,109
Ericka,F,109
Evolet,F,109
Juana,F,109
Katharine,F,109
Marion,F,109
Naomy,F,109
Saoirse,F,109
Yasmeen,F,109
Zora,F,109
Cordell,M,109
Cy,M,109
Dandre,M,109
Eliyahu,M,109
Isa,M,109
Karsten,M,109
Khristian,M,109
Leyton,M,109
Marion,M,109
Markell,M,109
Sabastian,M,109
Taven,M,109
Yariel,M,109
Akshara,F,108
Briar,F,108
Devorah,F,108
Emalee,F,108
Flor,F,108
Hafsa,F,108
Jaela,F,108
Jalaya,F,108
Kaily,F,108
Kynslee,F,108
Liza,F,108
Luella,F,108
Paizley,F,108
Raleigh,F,108
Reilly,F,108
Siri,F,108
Tahlia,F,108
Braulio,M,108
Brently,M,108
Bryden,M,108
Garret,M,108
Kurt,M,108
Rowdy,M,108
Aleksandra,F,107
Brilee,F,107
Calli,F,107
Davina,F,107
Gitty,F,107
Giulianna,F,107
Pippa,F,107
Tala,F,107
Tatyana,F,107
Vianey,F,107
Viktoria,F,107
Zariya,F,107
Aries,M,107
Bradlee,M,107
Dontae,M,107
Eleazar,M,107
Fredy,M,107
Jan,M,107
Jaysen,M,107
Johnnie,M,107
Josias,M,107
Ken,M,107
Latrell,M,107
Miguelangel,M,107
Rico,M,107
Yerik,M,107
Zayvion,M,107
Angelie,F,106
Ayesha,F,106
Brianne,F,106
Brooklynne,F,106
Cayden,F,106
Egypt,F,106
Inaya,F,106
Jailynn,F,106
Jeanette,F,106
Joana,F,106
Josey,F,106
Kaiden,F,106
Kavya,F,106
Layan,F,106
Marielle,F,106
May,F,106
Priscila,F,106
Rosemarie,F,106
Susannah,F,106
Ammon,M,106
Benito,M,106
Constantine,M,106
Dan,M,106
Ervin,M,106
Jakub,M,106
Jamil,M,106
Karsyn,M,106
Markel,M,106
Ameerah,F,105
Cienna,F,105
Jenelle,F,105
Kloey,F,105
Lakyn,F,105
Opal,F,105
Taylee,F,105
Yael,F,105
Abdulrahman,M,105
Akeem,M,105
Ayush,M,105
Brayton,M,105
Cairo,M,105
Demetri,M,105
Kayne,M,105
Kelly,M,105
Neal,M,105
Noam,M,105
Phineas,M,105
Tahj,M,105
Avalon,F,104
Kaliah,F,104
Khalia,F,104
Kiyah,F,104
Lizette,F,104
Raeleigh,F,104
Randi,F,104
Violette,F,104
Fred,M,104
Hyrum,M,104
Koby,M,104
Nevin,M,104
Robin,M,104
Tegan,M,104
Thor,M,104
Wallace,M,104
Westyn,M,104
Yakov,M,104
Arleth,F,103
Christy,F,103
Cooper,F,103
Iyla,F,103
Jiselle,F,103
Klaire,F,103
Marlo,F,103
Sailor,F,103
Yulissa,F,103
Adin,M,103
Amauri,M,103
Brant,M,103
Deshaun,M,103
Kenan,M,103
Kolt,M,103
Nate,M,103
Ronny,M,103
Adlee,F,102
Baila,F,102
Doris,F,102
Joanne,F,102
Kristine,F,102
Marlowe,F,102
Mindy,F,102
Rosalinda,F,102
Serafina,F,102
Story,F,102
Terra,F,102
Axl,M,102
Carver,M,102
Jaylan,M,102
Kollin,M,102
Lester,M,102
Marques,M,102
Marquez,M,102
Nikola,M,102
Om,M,102
Raylen,M,102
Yoel,M,102
Adaleigh,F,101
Annalisa,F,101
Emeri,F,101
Guinevere,F,101
Hartley,F,101
Janelly,F,101
Lynette,F,101
Mandy,F,101
Mylie,F,101
Sabine,F,101
Sahasra,F,101
Starr,F,101
Taliah,F,101
Abdirahman,M,101
Adiel,M,101
Gabe,M,101
Gerson,M,101
Isael,M,101
Jadyn,M,101
Laith,M,101
Micaiah,M,101
Mohamad,M,101
Ramsey,M,101
Shayne,M,101
Shepherd,M,101
Theron,M,101
Aja,F,100
Aubreigh,F,100
Caliyah,F,100
Candace,F,100
Debora,F,100
Eryn,F,100
Finnley,F,100
Jessalyn,F,100
Kalyn,F,100
Kayle,F,100
Leyna,F,100
Lourdes,F,100
Makyla,F,100
Melania,F,100
Nila,F,100
Rilyn,F,100
Tesla,F,100
Veronika,F,100
Ahmir,M,100
Cam,M,100
Carlton,M,100
Dashiell,M,100
Demario,M,100
Deonte,M,100
Eben,M,100
Kruz,M,100
Kurtis,M,100
Marko,M,100
Rio,M,100
Rogan,M,100
Tavion,M,100
