text,g,frequency
Serina,F,114
Tea,F,114
Tyasia,F,114
Wynter,F,114
Baylor,M,114
Brennon,M,114
Emory,M,114
Gregorio,M,114
Kollin,M,114
Leyton,M,114
Lucio,M,114
Osiel,M,114
Trae,M,114
Adalyn,F,113
Amariah,F,113
Arya,F,113
Cathryn,F,113
Dalilah,F,113
Gisel,F,113
Jill,F,113
Jodi,F,113
Kalani,F,113
Kassie,F,113
Kyah,F,113
Malina,F,113
Naydelin,F,113
Pauline,F,113
Rayven,F,113
Brighton,M,113
Christofer,M,113
Gerard,M,113
Jael,M,113
Kohen,M,113
Lucien,M,113
Magnus,M,113
Om,M,113
Said,M,113
Theron,M,113
Adria,F,112
Aurelia,F,112
Caelyn,F,112
Jeslyn,F,112
Jocelin,F,112
Kalina,F,112
Kirra,F,112
Lamya,F,112
Mea,F,112
Sommer,F,112
Zakiya,F,112
Aric,M,112
Clint,M,112
Domingo,M,112
Javin,M,112
Kentrell,M,112
Loren,M,112
Miller,M,112
Quinlan,M,112
Ridge,M,112
Tayshawn,M,112
Anaiya,F,111
Annabell,F,111
Anyah,F,111
Aubrianna,F,111
Chyna,F,111
Dynasty,F,111
Farah,F,111
Kaleah,F,111
Kaydance,F,111
Leeann,F,111
Mariella,F,111
Monet,F,111
Nadya,F,111
Vianney,F,111
Ammon,M,111
Everardo,M,111
Jalil,M,111
Langston,M,111
Lathan,M,111
Mauro,M,111
Osmar,M,111
Zavion,M,111
Alexsandra,F,110
Chyanne,F,110
Elina,F,110
Franchesca,F,110
Jesenia,F,110
Joslynn,F,110
Milana,F,110
Nakayla,F,110
Shaniah,F,110
Taliah,F,110
Brandt,M,110
Daylen,M,110
Deegan,M,110
Desean,M,110
Donnell,M,110
Eder,M,110
Ewan,M,110
Finnian,M,110
Javan,M,110
Lamarion,M,110
Remy,M,110
Tobin,M,110
Breann,F,109
Brigid,F,109
Bryleigh,F,109
Carsyn,F,109
Elora,F,109
Evan,F,109
Honey,F,109
Kalista,F,109
Keegan,F,109
Keily,F,109
Mattison,F,109
Shianne,F,109
Sunshine,F,109
Vivianna,F,109
Caeden,M,109
Demarco,M,109
Erwin,M,109
Favian,M,109
Lucius,M,109
Torin,M,109
Yitzchok,M,109
Analiese,F,108
Araya,F,108
Chantel,F,108
Charis,F,108
Jordynn,F,108
Keasia,F,108
Kortney,F,108
Mylah,F,108
Odalys,F,108
Raya,F,108
Rena,F,108
Saira,F,108
Shelly,F,108
Tyla,F,108
Yaretzi,F,108
Avi,M,108
Cecil,M,108
Daunte,M,108
Eleazar,M,108
Hayes,M,108
Jalyn,M,108
Lucca,M,108
Mikah,M,108
Shmuel,M,108
Ayesha,F,107
Britany,F,107
Elia,F,107
Gracee,F,107
Jaleah,F,107
Jalisa,F,107
Kyrah,F,107
Leandra,F,107
Lillyan,F,107
Madelin,F,107
Makalah,F,107
Marianne,F,107
Mariya,F,107
Monika,F,107
Myranda,F,107
Sariyah,F,107
Tehya,F,107
Valencia,F,107
Zaida,F,107
Abhinav,M,107
Adyn,M,107
Herman,M,107
Isreal,M,107
Jayvion,M,107
Jordi,M,107
Kenan,M,107
Lachlan,M,107
Landan,M,107
Odin,M,107
Pierson,M,107
Roan,M,107
Tai,M,107
Willem,M,107
Ailani,F,106
Avah,F,106
Beyonce,F,106
Emili,F,106
Frankie,F,106
Giulia,F,106
Krysta,F,106
Lucie,F,106
Mabel,F,106
Meah,F,106
Paityn,F,106
Samaya,F,106
Seanna,F,106
Bodie,M,106
Cy,M,106
Iain,M,106
Kavon,M,106
Marcellus,M,106
Wallace,M,106
Audrie,F,105
Elysia,F,105
Jiselle,F,105
Joan,F,105
Maryn,F,105
Trina,F,105
Dusty,M,105
Kahlil,M,105
Brooklin,F,104
Bryce,F,104
Candy,F,104
Daijah,F,104
Darla,F,104
Emmie,F,104
Holland,F,104
Jadah,F,104
Jamison,F,104
Jessi,F,104
Kairi,F,104
Kiah,F,104
Layne,F,104
Lizet,F,104
Mona,F,104
Nola,F,104
Renata,F,104
Samarah,F,104
Sequoia,F,104
Shelbie,F,104
Tristin,F,104
Archer,M,104
Arian,M,104
Bradon,M,104
Brando,M,104
Callum,M,104
Dajuan,M,104
Damarcus,M,104
Dameon,M,104
Daron,M,104
Daylan,M,104
Hasan,M,104
Ishaan,M,104
Jashawn,M,104
Keandre,M,104
Laron,M,104
Lennon,M,104
Marcelino,M,104
Otis,M,104
Yasir,M,104
Adina,F,103
Amberly,F,103
Anijah,F,103
Cheryl,F,103
Debra,F,103
Iyonna,F,103
Jessika,F,103
Kalee,F,103
Kamiya,F,103
Keyanna,F,103
Kloey,F,103
Marion,F,103
Nova,F,103
Sana,F,103
Tanaya,F,103
Tatiyana,F,103
Benton,M,103
Edmund,M,103
Eian,M,103
Ishan,M,103
Jacques,M,103
Jelani,M,103
Kristofer,M,103
Marek,M,103
Masen,M,103
Presley,M,103
Alessia,F,102
Alona,F,102
Gisell,F,102
Janai,F,102
Katalina,F,102
Keren,F,102
Kimber,F,102
Lissette,F,102
Loretta,F,102
Micayla,F,102
Olyvia,F,102
Saray,F,102
Sawyer,F,102
Soleil,F,102
Stormy,F,102
Symone,F,102
Tamera,F,102
Valarie,F,102
Aleksander,M,102
Cassius,M,102
Colter,M,102
Dejuan,M,102
Hyrum,M,102
Isael,M,102
Izak,M,102
Jacobi,M,102
Juelz,M,102
Leslie,M,102
Maison,M,102
Paolo,M,102
Rayden,M,102
Zyon,M,102
Aleksandra,F,101
Autum,F,101
Catelyn,F,101
Cecily,F,101
Dayanna,F,101
Jaela,F,101
Keanna,F,101
Kora,F,101
Mikaila,F,101
Miyah,F,101
Odalis,F,101
Rhyan,F,101
Suzanna,F,101
Dev,M,101
Jacorey,M,101
Jarell,M,101
Jericho,M,101
Keion,M,101
Raheem,M,101
Anayeli,F,100
Braylee,F,100
Daija,F,100
Elliot,F,100
Halee,F,100
Kamilah,F,100
Keyara,F,100
Meg,F,100
Vivien,F,100
Adalberto,M,100
Brandan,M,100
Chace,M,100
Dave,M,100
Demari,M,100
Deontae,M,100
Jimmie,M,100
Joseluis,M,100
Marlin,M,100
Martez,M,100
Yonatan,M,100
