text,g,frequency
Marjorie,F,129
Miyah,F,129
Raniyah,F,129
Yulissa,F,129
Arian,M,129
Bowen,M,129
Brandt,M,129
Channing,M,129
Dyllan,M,129
Genaro,M,129
Jashawn,M,129
Marek,M,129
Tylan,M,129
Yash,M,129
Amie,F,128
Andi,F,128
Brissa,F,128
Chase,F,128
Emmerson,F,128
Harleigh,F,128
Italia,F,128
Kora,F,128
Pyper,F,128
Achilles,M,128
Carlton,M,128
Forrest,M,128
Kevon,M,128
Tristyn,M,128
Acacia,F,127
Alessa,F,127
Alycia,F,127
Aminah,F,127
Arlette,F,127
Clover,F,127
Darla,F,127
Freya,F,127
Jolee,F,127
Maycee,F,127
Shaina,F,127
Sylvie,F,127
Yasmeen,F,127
Arman,M,127
Arnold,M,127
Brighton,M,127
Francesco,M,127
Jael,M,127
Lucius,M,127
Nazir,M,127
Aleksandra,F,126
Anaiya,F,126
Audrie,F,126
Isela,F,126
Jessi,F,126
Lynette,F,126
Naomy,F,126
Noelani,F,126
Abdul,M,126
Braylin,M,126
Gerard,M,126
Jaedon,M,126
Javien,M,126
Kayleb,M,126
Osiel,M,126
Briella,F,125
Corina,F,125
Dafne,F,125
Jaime,F,125
Leanne,F,125
Lillyann,F,125
Malka,F,125
Maricela,F,125
Mischa,F,125
Nour,F,125
Pilar,F,125
Samia,F,125
Zaina,F,125
Britton,M,125
Coy,M,125
Crew,M,125
Donnell,M,125
Eder,M,125
Harlan,M,125
Jarell,M,125
Jermiah,M,125
Kylen,M,125
Rayyan,M,125
Zeke,M,125
Alianna,F,124
Anayah,F,124
Arleth,F,124
Capri,F,124
Dayna,F,124
Jaydin,F,124
Jazleen,F,124
Jessa,F,124
Louisa,F,124
Makaela,F,124
Mariya,F,124
Dakoda,M,124
Darrin,M,124
Daylan,M,124
Ewan,M,124
Gus,M,124
Kaidyn,M,124
Massimo,M,124
Adina,F,123
Cailey,F,123
Janell,F,123
Mari,F,123
Maryah,F,123
Bret,M,123
Emir,M,123
Hernan,M,123
Isac,M,123
Juancarlos,M,123
Kalen,M,123
Mikhail,M,123
Yaakov,M,123
Chandler,F,122
Cooper,F,122
Jahzara,F,122
Jasmyne,F,122
Lorraine,F,122
Malena,F,122
Moira,F,122
Sloan,F,122
Anish,M,122
Cecil,M,122
Coltin,M,122
Donavin,M,122
Justyn,M,122
Kegan,M,122
Kentrell,M,122
Kye,M,122
Nevin,M,122
Aidan,F,121
Elly,F,121
Emmaleigh,F,121
Jadelyn,F,121
Kaelin,F,121
Mariel,F,121
Shawna,F,121
Vicky,F,121
Brecken,M,121
Caelan,M,121
Christofer,M,121
Eleazar,M,121
Ishan,M,121
Jahir,M,121
Jet,M,121
Kahlil,M,121
Stetson,M,121
Annemarie,F,120
Brooklin,F,120
Egypt,F,120
Gwenyth,F,120
Jesse,F,120
Lexy,F,120
Liz,F,120
Mindy,F,120
Olyvia,F,120
Sonja,F,120
Tammy,F,120
Bryton,M,120
Cristiano,M,120
Kenan,M,120
Mykel,M,120
Otis,M,120
Wilmer,M,120
Addysen,F,119
Chyanne,F,119
Lisette,F,119
Nayely,F,119
Raniya,F,119
Zoya,F,119
Canyon,M,119
Daron,M,119
Hasan,M,119
Izaak,M,119
Jariel,M,119
Kayne,M,119
Kiran,M,119
Kollin,M,119
Kory,M,119
Nixon,M,119
Uziel,M,119
Zephaniah,M,119
Alonna,F,118
Ashlin,F,118
Asiah,F,118
Ayah,F,118
Delila,F,118
Jianna,F,118
Judy,F,118
Kameryn,F,118
Kelli,F,118
Lili,F,118
Nala,F,118
Edmund,M,118
Maddix,M,118
Robin,M,118
Sahil,M,118
Anisha,F,117
Harmonie,F,117
Jocelin,F,117
Katheryn,F,117
Khadija,F,117
Kierstyn,F,117
Mallorie,F,117
Octavia,F,117
Stefanie,F,117
Desean,M,117
Nikita,M,117
Phineas,M,117
Raymundo,M,117
Tariq,M,117
Tylor,M,117
Youssef,M,117
Zev,M,117
Ayesha,F,116
Brooklynne,F,116
Cameryn,F,116
Izzabella,F,116
Jocelyne,F,116
Kalina,F,116
Kennadi,F,116
Milly,F,116
Niya,F,116
Ramona,F,116
Remy,F,116
Shriya,F,116
Demarco,M,116
Geoffrey,M,116
Isreal,M,116
Jullian,M,116
Tayshaun,M,116
Zahir,M,116
Amarie,F,115
Jena,F,115
Kyah,F,115
Magaly,F,115
Shaylynn,F,115
Siri,F,115
Suzanne,F,115
Vianney,F,115
Viridiana,F,115
Carsten,M,115
Damarcus,M,115
Keelan,M,115
Keshaun,M,115
Adia,F,114
Adisyn,F,114
Amaiya,F,114
Janely,F,114
Janette,F,114
Jaquelyn,F,114
Jesenia,F,114
Kyrah,F,114
Leeann,F,114
Maisie,F,114
Sana,F,114
Shae,F,114
Sunny,F,114
Venus,F,114
Wren,F,114
Arya,M,114
Atreyu,M,114
Bradly,M,114
Glen,M,114
Kaine,M,114
Karon,M,114
Marko,M,114
Alea,F,113
Anastacia,F,113
Carmela,F,113
Dasha,F,113
Dawn,F,113
Nellie,F,113
Stormy,F,113
Taliah,F,113
Valencia,F,113
Cormac,M,113
Davonte,M,113
Everardo,M,113
Grey,M,113
Hyrum,M,113
Kain,M,113
Kelly,M,113
Linus,M,113
Ramsey,M,113
Stuart,M,113
Travion,M,113
Tzvi,M,113
Addisen,F,112
Ariela,F,112
Breanne,F,112
Flora,F,112
Kaylei,F,112
Kloey,F,112
Marisela,F,112
Ruthie,F,112
Yoselyn,F,112
Zora,F,112
Andrei,M,112
Ayush,M,112
Brodey,M,112
Jahmir,M,112
Jakobi,M,112
Javeon,M,112
Jimmie,M,112
Seven,M,112
Thatcher,M,112
Thiago,M,112
Baileigh,F,111
Cecily,F,111
Elysia,F,111
Irelynn,F,111
Irma,F,111
Justyce,F,111
Kimani,F,111
Mykayla,F,111
Stefany,F,111
Tristyn,F,111
Tyasia,F,111
Yessica,F,111
Chauncey,M,111
Dylon,M,111
Emmitt,M,111
Gabe,M,111
Geovanny,M,111
Abriana,F,110
Aila,F,110
Amora,F,110
Analisa,F,110
Britany,F,110
Deisy,F,110
Ellis,F,110
Joey,F,110
Kamaya,F,110
Rain,F,110
Scarlette,F,110
Simran,F,110
Tanvi,F,110
Taylin,F,110
Benton,M,110
Herbert,M,110
Javonte,M,110
Kurtis,M,110
Mauro,M,110
Neal,M,110
Obed,M,110
Rick,M,110
Roan,M,110
Royal,M,110
Shlomo,M,110
Adrianne,F,109
Araya,F,109
Blessing,F,109
Chantal,F,109
Edna,F,109
Estelle,F,109
Ila,F,109
Ilana,F,109
Kaili,F,109
Kamdyn,F,109
Kaydee,F,109
Kaylan,F,109
Kynlee,F,109
Mercedez,F,109
Naila,F,109
Paiton,F,109
Sanjana,F,109
Semaj,F,109
Taleah,F,109
Xitlali,F,109
Adyn,M,109
Azael,M,109
Canon,M,109
Dashiell,M,109
Jayshawn,M,109
Joseluis,M,109
Keandre,M,109
Mehki,M,109
Morris,M,109
Ocean,M,109
Tre,M,109
Viktor,M,109
Abbigale,F,108
Adria,F,108
Angelia,F,108
Antoinette,F,108
August,F,108
Candy,F,108
Jennah,F,108
Kalani,F,108
Kenadee,F,108
Kierstin,F,108
Kimberlyn,F,108
Loretta,F,108
Marlena,F,108
Rochel,F,108
Saira,F,108
Trinitee,F,108
Zakiyah,F,108
Azariah,M,108
Claudio,M,108
Devlin,M,108
Evin,M,108
Hans,M,108
Karsten,M,108
Keion,M,108
Ken,M,108
Kyran,M,108
Meir,M,108
Neel,M,108
Yitzchok,M,108
Afton,F,107
Ani,F,107
Daniya,F,107
Juniper,F,107
Kaileigh,F,107
Kaily,F,107
Keyonna,F,107
Kilee,F,107
Liza,F,107
Louise,F,107
Lynn,F,107
Malayah,F,107
Maliya,F,107
Malorie,F,107
Aric,M,107
Deanthony,M,107
Dev,M,107
Kendell,M,107
Leyton,M,107
Lucio,M,107
Tevin,M,107
Aleyah,F,106
Ari,F,106
Avary,F,106
Cori,F,106
Daniyah,F,106
Danya,F,106
Jamila,F,106
Josalyn,F,106
Layna,F,106
Madelin,F,106
Madelyne,F,106
Mason,F,106
Nevaeha,F,106
Nikita,F,106
Tristen,F,106
Bayron,M,106
Brant,M,106
Briggs,M,106
Faris,M,106
Floyd,M,106
Javin,M,106
Laith,M,106
Yariel,M,106
Annalisa,F,105
Austyn,F,105
Beyonce,F,105
Chelsie,F,105
Emoni,F,105
Janelly,F,105
Kaiden,F,105
Kalie,F,105
Kassie,F,105
Marianne,F,105
Quincy,F,105
Scout,F,105
Shanya,F,105
Tahlia,F,105
Bode,M,105
Constantine,M,105
Dashaun,M,105
Daylon,M,105
Federico,M,105
Izak,M,105
Jackie,M,105
Jacques,M,105
Marcellus,M,105
Princeton,M,105
Ryne,M,105
Westley,M,105
Aaniyah,F,104
Adysen,F,104
Alona,F,104
Anai,F,104
Carter,F,104
Cydney,F,104
Davina,F,104
Elli,F,104
Jizelle,F,104
Keyana,F,104
Rian,F,104
Skylee,F,104
Ysabella,F,104
Adriano,M,104
Brando,M,104
Chayse,M,104
Cy,M,104
Deron,M,104
Donavon,M,104
Duke,M,104
Lennox,M,104
Pierson,M,104
Tayshawn,M,104
Beatrix,F,103
Cinthia,F,103
Clementine,F,103
Georgina,F,103
Keylee,F,103
Madelynne,F,103
Maegan,F,103
Mylah,F,103
Prisha,F,103
Raine,F,103
Skylynn,F,103
Zariya,F,103
Ammon,M,103
Benicio,M,103
Chayce,M,103
Darrien,M,103
Derion,M,103
Jakoby,M,103
Kamdyn,M,103
Khamari,M,103
Quinlan,M,103
Teegan,M,103
Thor,M,103
Yamil,M,103
Yaseen,M,103
Aislynn,F,102
Cami,F,102
Damya,F,102
Elinor,F,102
Emelyn,F,102
Laken,F,102
Magdalene,F,102
Makaylee,F,102
Nakayla,F,102
Naya,F,102
Shylah,F,102
Aeden,M,102
Corbyn,M,102
Deondre,M,102
Kavon,M,102
Lenny,M,102
Yovani,M,102
Anyah,F,101
Bianka,F,101
Carrington,F,101
Chyna,F,101
Devorah,F,101
Jessenia,F,101
Niyah,F,101
Rochelle,F,101
Sabine,F,101
Symone,F,101
Valarie,F,101
Xitlaly,F,101
Anakin,M,101
Benedict,M,101
Brooklyn,M,101
Korbyn,M,101
Lars,M,101
Louie,M,101
Trever,M,101
Varun,M,101
Giulia,F,100
Hilary,F,100
Kamiah,F,100
Laela,F,100
Makenzy,F,100
Nechama,F,100
Ophelia,F,100
Shoshana,F,100
Tyanna,F,100
Vivien,F,100
Arlo,M,100
Clint,M,100
Domingo,M,100
Herman,M,100
Ilan,M,100
Ishmael,M,100
Jacari,M,100
Jacorey,M,100
Oren,M,100
Osbaldo,M,100
Osman,M,100
Shaan,M,100
Zamir,M,100
